season,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,year,caught_by,species
Crossover,2018-03-29,42,Crossover,"Phantasm,Ghost Kid","Male,Male","Undead,Undead","Phantasm,Ghost",Human,True,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,Scooby,Humanoid
Crossover,2018-10-01,11,Crossover,Living Tree,Male,Plant,Tree,Tree,True,1,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,,,,,2018.0,Not Caught,Plant
1,2019-06-27,22,TV Series,Swamp Monster,Male,Animal,Humanoid,Swamp-Monster,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019.0,Fred,Fantastical
1,2019-07-02,22,TV Series,Civil War Zombie Ghosts,Male,Ghost,Soldier,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2019.0,Other,Humanoid
1,2019-07-11,22,TV Series,Fish Monster,Male,Animal,Humanoid,Fish,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2019.0,Other,Animal
1,2019-07-18,22,TV Series,Screaming Skulls of London,Male,Ghost,Skulls,Skull,False,1,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019.0,Fred,Mythical
1,2019-07-25,23,TV Series,Cat Mummy,Male,Undead,Mummy,Cat,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2019.0,Other,Animal
1,2019-08-01,22,TV Series,Minotaur,Male,Mythical,Minotaur,Minotaur,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2019.0,Other,Mythical
1,,22,TV Series,"Ghost of Madds Markson,Madds Markson Monster","Male,Male","Undead,Animal","Ghost,Mutant",Bunny,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Other,Animal
1,,22,TV Series,"Ghost of Madds Markson,Madds Markson Monster","Male,Male","Undead,Animal","Ghost,Mutant",Human,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Other,Humanoid
1,2019-08-15,22,TV Series,Technomancer,Male,Magician,Technomancer,Human,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2019.0,Other,Humanoid
1,2019-08-22,23,TV Series,Spectral Speedster,Male,Ghost,Humanoid,Monster,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2019.0,Fred,Fantastical
1,2019-08-29,23,TV Series,"Dinosaur,Dinosaur","Male,Male","Animal,Animal","Allosaurus,Ceratosarus",Dinosaur,False,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2019.0,Scooby,Animal
1,2019-09-05,22,TV Series,Sia Doppelganger,Female,Disguised,Sia,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2019.0,Other,Humanoid
1,2019-09-12,23,TV Series,Pazzo the Ghost Clown,Male,Ghost,Clown,Human,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2019.0,Other,Humanoid
1,2019-09-19,22,TV Series,Man-Bat,Male,Animal,Humanoid,Bat,False,1,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,2019.0,Scooby,Animal
Crossover,2019-10-04,12,Crossover,Control Freak,Male,Super-Villain,Obese,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2019.0,Fred,Humanoid
Movie,,94,Movie (Theatrical),"Rotten Robots,Dick Dastardly,Muttley,Cerberus","Male,Male,Male,Male","Mechanical,Super-Villain,Animal,Mythical","Robot,Cartoon Villain,Cartoon Villain,Cerberus",Hound,False,4,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,,Other,Animal
Movie,,94,Movie (Theatrical),"Rotten Robots,Dick Dastardly,Muttley,Cerberus","Male,Male,Male,Male","Mechanical,Super-Villain,Animal,Mythical","Robot,Cartoon Villain,Cartoon Villain,Cerberus",Human,False,4,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,,Other,Humanoid
Movie,,94,Movie (Theatrical),"Rotten Robots,Dick Dastardly,Muttley,Cerberus","Male,Male,Male,Male","Mechanical,Super-Villain,Animal,Mythical","Robot,Cartoon Villain,Cartoon Villain,Cerberus",Robot,False,4,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,,Other,Object
1,,23,TV Series,Nightmare Ghost,Male,Ghost,Nightmare,Human,False,1,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,,Fred,Humanoid
1,,23,TV Series,Fox Monster,Male,Animal,Giant,Fox,False,1,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Other,Animal
1,,23,TV Series,"Miner Forty-Niner,Ghost of Captain Cutler,Spooky Space Kook,Snow Ghost,Clown,Ghost of Redbeard,Back Knight,Witch,Witch Doctor,Phantom,Creeper,Giant Teddy Bear","Male,Male,Male,Male,Male,Male,Male,Female,Male,Male,Male,Male","Ancient,Ghost,Extraterrestrial,Animal,Disguised,Ghost,Possessed Object,Magician,Magician,Ghost,Undead,Possessed Object,","Miner,Suit,Phantom,Ghost,Clown,Pirate,Suit,Witch,Shaman,Phantom,Zombie,Giant",Teddy Bear,False,12,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,Other,Object
1,,23,TV Series,"Miner Forty-Niner,Ghost of Captain Cutler,Spooky Space Kook,Snow Ghost,Clown,Ghost of Redbeard,Back Knight,Witch,Witch Doctor,Phantom,Creeper,Giant Teddy Bear","Male,Male,Male,Male,Male,Male,Male,Female,Male,Male,Male,Male","Ancient,Ghost,Extraterrestrial,Animal,Disguised,Ghost,Possessed Object,Magician,Magician,Ghost,Undead,Possessed Object,","Miner,Suit,Phantom,Ghost,Clown,Pirate,Suit,Witch,Shaman,Phantom,Zombie,Giant",Alien,False,12,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,Other,Humanoid
1,,23,TV Series,"Miner Forty-Niner,Ghost of Captain Cutler,Spooky Space Kook,Snow Ghost,Clown,Ghost of Redbeard,Back Knight,Witch,Witch Doctor,Phantom,Creeper,Giant Teddy Bear","Male,Male,Male,Male,Male,Male,Male,Female,Male,Male,Male,Male","Ancient,Ghost,Extraterrestrial,Animal,Disguised,Ghost,Possessed Object,Magician,Magician,Ghost,Undead,Possessed Object,","Miner,Suit,Phantom,Ghost,Clown,Pirate,Suit,Witch,Shaman,Phantom,Zombie,Giant",Human,False,12,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,Other,Humanoid
1,,23,TV Series,"Miner Forty-Niner,Ghost of Captain Cutler,Spooky Space Kook,Snow Ghost,Clown,Ghost of Redbeard,Back Knight,Witch,Witch Doctor,Phantom,Creeper,Giant Teddy Bear","Male,Male,Male,Male,Male,Male,Male,Female,Male,Male,Male,Male","Ancient,Ghost,Extraterrestrial,Animal,Disguised,Ghost,Possessed Object,Magician,Magician,Ghost,Undead,Possessed Object,","Miner,Suit,Phantom,Ghost,Clown,Pirate,Suit,Witch,Shaman,Phantom,Zombie,Giant",Object,False,12,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,Other,Object
1,,23,TV Series,"Miner Forty-Niner,Ghost of Captain Cutler,Spooky Space Kook,Snow Ghost,Clown,Ghost of Redbeard,Back Knight,Witch,Witch Doctor,Phantom,Creeper,Giant Teddy Bear","Male,Male,Male,Male,Male,Male,Male,Female,Male,Male,Male,Male","Ancient,Ghost,Extraterrestrial,Animal,Disguised,Ghost,Possessed Object,Magician,Magician,Ghost,Undead,Possessed Object,","Miner,Suit,Phantom,Ghost,Clown,Pirate,Suit,Witch,Shaman,Phantom,Zombie,Giant",Snow-Monster,False,12,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,Other,Fantastical
1,,22,TV Series,Ghost of the Doom Bringer,Male,Possessed Object,Suit,Suit,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,,Fred,Misc
1,,22,TV Series,Gator Man Monster,Male,Animal,Humanoid,Alligator,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,,Fred,Animal
1,,22,TV Series,Fire Monster of Mount Etna,Male,Animal,Humanoid,Fire-Monster,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,Other,Fantastical
1,,22,TV Series,Crazy Carl,Male,Possessed Object,Humanoid,Puppet,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Other,Object
1,,22,TV Series,Ghost of Madame Zobrinsky,Female,Ghost,Ghost,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,Fred,Humanoid
1,,22,TV Series,Wedding Witch of Wainsly Hall,Female,Magician,Witch,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,Fred,Humanoid
1,,22,TV Series,"Chronobeast,Robo Dooby Doo","Male,Male","Animal,Mechanical","Humanoid,Robot",Hound,False,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,,Fred,Animal
1,,22,TV Series,"Chronobeast,Robo Dooby Doo","Male,Male","Animal,Mechanical","Humanoid,Robot",Chronobeast,False,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,,Fred,Fantastical
1,,22,TV Series,Ghost of Ester Moonkiller,Female,Ghost,Ghost,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Fred,Humanoid
1,,23,TV Series,Werewolf,Male,Animal,Werewolf,Human,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,Unknown,Humanoid
1,,22,TV Series,Tardigrade Monster,Male,Animal,Giant,Tardigrade,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,Other,Creature
2,,22,TV Series,Ghost of Tallis Taggert,Male,Ghost,Captain,Human,False,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,,Daphnie,Humanoid
2,,22,TV Series,Ghost of Jean Lebeau,Male,Ghost,Prisoner,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,Unknown,Humanoid
2,,23,TV Series,Phineas Phrag Monster,Male,Animal,Humanoid,Beast,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,,Other,Fantastical
2,,22,TV Series,Gnarled One,Male,Plant,Living,Tree,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,Fred,Plant
2,,22,TV Series,Gargoyle,Male,Possessed Object,Statue,Gargoyle,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,,Other,Fantastical
2,,22,TV Series,Frankenfooder Monster,Male,Possessed Object,Humanoid,Fruit,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,,Scooby,Plant
2,,22,TV Series,Elevator Operator Ghost,Male,Ghost,Ghost,Human,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,Other,Humanoid
2,,22,TV Series,Snow Devil,Male,Animal,Yeti,Yeti,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,Other,Mythical
2,,22,TV Series,Caveman,Male,Ancient,Caveman,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,,Other,Humanoid
2,,22,TV Series,Robot,Male,Mechanical,Robot,Robot,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Other,Object
2,,22,TV Series,Ghost of Charles M. Thraber,Male,Ghost,Ghost,Human,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,Fred,Humanoid
2,,22,TV Series,Zombie Mascot,Male,Undead,Zombie,Yak,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,Velma,Animal
2,,22,TV Series,"Hyde Monster,Mummy,Dinosaur,Giant Manta Ray","Male,Male,Male,Male","Disguised,Undead,Animal,Animal","Split-Personality,Mummy,Dinosaur,Giant",Dinosaur,False,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,,Daphnie,Animal
2,,22,TV Series,"Hyde Monster,Mummy,Dinosaur,Giant Manta Ray","Male,Male,Male,Male","Disguised,Undead,Animal,Animal","Split-Personality,Mummy,Dinosaur,Giant",Human,False,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,,Daphnie,Humanoid
2,,22,TV Series,"Hyde Monster,Mummy,Dinosaur,Giant Manta Ray","Male,Male,Male,Male","Disguised,Undead,Animal,Animal","Split-Personality,Mummy,Dinosaur,Giant",Manta Ray,False,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,,Daphnie,Animal
2,2021-02-25,22,TV Series,"Mud Men,Mud Men,Mud Men","Male,Male,Male","Possessed Object,Possessed Object,Possessed Object","Humanoid,Humanoid,Humanoid",Mud,False,1,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,2021.0,Scooby,Elemental
2,2020-11-13,23,TV Series,Max Kilobyte,Male,Mechanical,Genius,Robot,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020.0,Velma,Object
